date,total,domestic,overseas,death,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
2020-01-20,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-01-27,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-02-01,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-02,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,5,3,2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2020-02-06,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2020-02-10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-19,34,34,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2020-02-20,16,16,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2020-02-21,74,74,0,0,5,0,44,0,1,0,0,0,1,0,1,1,1,0,17,2,1
2020-02-22,190,190,0,2,2,2,67,0,3,1,0,1,2,0,2,0,1,0,106,2,1
2020-02-23,210,209,1,0,3,7,136,1,1,1,1,0,8,6,0,0,0,0,39,7,0
2020-02-24,207,206,1,4,4,8,152,0,2,1,0,0,12,0,0,0,0,0,19,9,0
2020-02-25,130,129,1,1,7,18,54,0,0,0,1,0,5,0,0,0,0,0,44,1,0
2020-02-26,253,252,1,2,8,13,184,1,0,0,1,0,3,0,2,1,0,0,36,4,0
2020-02-27,449,447,2,1,10,8,340,0,0,5,3,0,12,0,2,5,0,0,53,11,0
2020-02-28,427,427,0,1,7,5,296,1,0,4,5,0,11,0,3,9,2,0,74,10,0
2020-02-29,909,909,0,3,12,14,742,2,0,1,6,0,10,1,0,32,0,1,75,13,0
2020-03-01,595,593,2,1,8,4,512,0,0,0,0,0,8,0,1,12,0,1,48,1,0
2020-03-02,686,684,2,6,9,6,517,1,0,1,3,0,8,12,0,17,1,1,108,2,0
2020-03-03,600,599,1,5,7,2,520,0,2,0,0,0,2,1,0,4,1,0,59,1,1
2020-03-04,516,516,0,4,0,3,398,1,2,1,3,0,9,1,0,1,0,0,95,2,0
2020-03-05,438,437,1,3,5,0,326,1,0,1,0,0,7,2,1,4,0,0,81,9,1
2020-03-06,518,518,0,7,2,3,367,0,0,2,0,0,10,2,3,4,0,0,122,3,0
2020-03-07,483,483,0,2,3,1,390,0,0,0,0,1,10,1,5,2,0,0,65,5,0
2020-03-08,367,366,1,6,12,1,297,0,0,0,1,1,11,1,4,6,0,0,32,1,0
2020-03-09,248,247,1,1,10,0,190,0,2,0,0,3,12,1,1,4,0,0,25,0,0
2020-03-10,131,131,0,3,11,0,92,4,0,0,0,2,10,0,0,2,0,0,10,0,0
2020-03-11,242,239,3,6,53,2,131,12,0,0,1,2,11,1,2,8,0,0,18,1,0
2020-03-12,114,112,2,6,19,2,72,0,0,2,0,5,3,0,0,2,0,0,8,1,0
2020-03-13,110,107,3,1,12,1,61,2,0,2,2,17,8,0,0,1,0,0,4,0,0
2020-03-14,107,102,5,5,13,3,62,1,0,0,0,6,15,0,1,0,0,0,6,0,0
2020-03-15,76,72,4,3,9,3,41,1,1,0,1,1,11,0,3,0,0,0,4,0,0
2020-03-16,74,70,4,0,6,1,35,1,0,0,0,1,20,0,0,0,0,0,7,0,0
2020-03-17,84,79,5,6,12,0,32,1,0,0,0,0,31,0,0,0,0,0,5,1,0
2020-03-18,93,80,13,3,5,0,46,1,1,0,2,1,15,1,1,3,2,1,9,0,0
2020-03-19,152,135,17,7,12,0,97,0,0,0,6,0,18,0,1,0,1,0,12,0,0
2020-03-20,87,73,14,3,17,1,34,4,1,0,0,0,14,0,0,1,0,0,13,1,0
2020-03-21,147,126,21,8,15,0,69,4,0,0,0,0,12,0,1,0,0,0,40,0,0
2020-03-22,98,77,21,2,10,0,43,0,1,2,0,0,16,0,1,1,0,1,11,1,0
2020-03-23,64,46,18,7,6,1,24,0,0,0,0,1,14,0,2,0,0,0,2,1,0
2020-03-24,76,46,30,9,4,2,31,1,0,0,0,0,15,0,1,0,0,0,1,1,0
2020-03-25,100,42,58,6,13,1,14,1,0,0,1,2,21,1,0,3,0,2,5,0,2
2020-03-26,104,56,48,5,13,0,26,1,0,6,0,0,14,0,1,1,0,0,12,0,0
2020-03-27,91,57,34,8,12,1,34,3,1,1,2,0,11,0,2,0,0,0,9,1,1
2020-03-28,146,90,56,5,18,1,71,5,0,0,0,0,21,1,0,2,0,0,2,0,1
2020-03-29,105,38,67,8,20,3,23,7,0,3,0,2,15,2,0,1,2,1,2,3,0
2020-03-30,78,35,43,6,16,1,14,0,0,0,0,0,15,2,3,0,1,0,11,1,1
2020-03-31,125,88,37,4,24,1,60,6,0,2,0,0,13,0,0,1,0,0,2,1,0
2020-04-01,101,56,45,3,24,3,20,5,4,0,0,0,22,2,0,3,1,3,2,4,0
2020-04-02,89,43,46,4,14,0,21,4,1,0,1,0,18,1,0,2,0,2,2,6,0
2020-04-03,86,37,49,5,18,0,9,1,1,0,0,0,23,2,1,1,1,1,5,1,0
2020-04-04,94,53,41,3,22,0,27,3,0,0,0,0,23,1,0,1,0,0,1,1,0
2020-04-05,81,31,50,6,24,0,7,2,1,1,0,0,10,3,0,0,1,0,4,1,3
2020-04-06,47,25,22,2,11,0,13,1,0,2,0,0,8,0,0,1,0,0,2,2,0
2020-04-07,47,23,24,6,4,1,13,0,0,0,0,0,10,2,0,1,0,0,1,1,0
2020-04-08,53,23,30,7,11,2,9,4,0,0,0,0,6,2,0,0,1,0,3,1,0
2020-04-09,39,13,26,4,12,0,4,0,0,0,0,0,10,0,0,1,0,0,0,2,0
2020-04-10,27,17,10,4,5,1,0,1,0,0,0,0,9,0,0,0,0,0,7,0,0
2020-04-11,30,16,14,3,4,0,7,0,0,0,1,0,9,0,0,0,0,0,3,0,0
2020-04-12,32,9,23,3,3,0,2,1,0,0,0,0,4,0,0,1,0,0,3,0,0
2020-04-13,25,10,15,3,8,0,3,1,0,0,0,0,3,0,0,0,0,0,4,0,0
2020-04-14,27,11,16,5,2,0,3,1,0,0,1,0,8,0,0,0,0,0,5,0,0
2020-04-15,27,13,14,3,5,1,1,0,1,0,0,0,6,2,0,0,0,0,6,0,1
2020-04-16,22,11,11,4,2,3,4,0,0,0,0,0,4,1,0,0,0,0,4,0,0
2020-04-17,22,7,15,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,4,1,0
2020-04-18,18,9,9,2,1,0,3,1,0,0,0,0,4,1,0,2,0,0,2,0,0
2020-04-19,8,2,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-20,13,6,7,2,0,2,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0
2020-04-21,9,4,5,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-04-22,11,5,6,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0
2020-04-23,8,4,4,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-24,6,4,2,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-25,10,5,5,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2020-04-26,10,1,9,2,0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0
2020-04-27,10,3,7,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0
2020-04-28,14,2,12,1,4,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0
2020-04-29,9,4,5,2,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2020-04-30,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,9,1,8,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0
2020-05-02,6,0,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,13,3,10,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05-04,8,0,8,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2020-05-05,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,4,1,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2020-05-08,12,1,11,0,0,2,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0
2020-05-09,18,17,1,0,12,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
2020-05-10,34,26,8,0,14,0,2,3,0,0,0,0,6,0,2,0,0,0,0,0,1
2020-05-11,35,29,6,0,21,0,0,3,0,0,0,1,3,1,3,0,0,0,0,0,0
2020-05-12,27,22,5,2,12,0,1,1,0,2,0,0,8,0,0,0,0,0,1,1,0
2020-05-13,26,22,4,1,11,3,3,2,0,0,1,0,3,0,0,0,1,0,0,1,0
2020-05-14,29,26,3,1,4,0,0,12,0,0,0,0,6,1,3,1,0,1,1,0,0
2020-05-15,27,22,5,0,14,0,3,5,0,0,0,0,3,0,0,0,0,1,0,0,0
2020-05-16,19,9,10,2,5,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
2020-05-17,13,6,7,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2020-05-18,15,5,10,1,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0
2020-05-19,13,9,4,0,6,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0
2020-05-20,32,24,8,0,10,0,1,8,0,0,0,0,10,0,0,0,1,0,0,0,0
2020-05-21,12,10,2,1,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-22,20,11,9,0,2,0,0,1,0,0,1,0,6,0,0,0,0,0,2,1,0
2020-05-23,23,19,4,2,4,0,1,0,0,1,0,0,13,0,0,0,0,0,0,1,0
2020-05-24,25,17,8,0,6,0,0,2,0,0,0,0,6,1,0,0,0,0,6,0,0
2020-05-25,16,13,3,1,6,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0
2020-05-26,19,16,3,2,9,0,1,3,0,0,0,0,2,0,1,0,0,0,1,0,0
2020-05-27,40,37,3,0,19,0,3,11,0,0,0,0,6,0,0,0,0,0,0,0,0
2020-05-28,79,68,11,0,24,1,2,22,0,0,0,0,21,0,0,1,0,0,1,0,0
2020-05-29,58,55,3,0,20,0,0,18,0,0,0,0,20,0,0,0,0,0,0,0,0
2020-05-30,39,27,12,0,9,1,2,5,2,0,0,0,13,1,0,0,0,1,0,0,0
2020-05-31,27,15,12,1,6,1,1,3,0,1,2,0,12,0,0,0,0,0,0,0,1
2020-06-01,35,30,5,1,1,0,1,18,0,0,0,0,12,0,0,0,0,1,0,0,0
2020-06-02,38,36,2,1,14,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0
2020-06-03,49,46,3,1,19,0,1,16,0,0,0,0,13,0,0,0,0,0,0,0,0
2020-06-04,39,33,6,0,14,0,0,7,0,0,0,0,15,0,0,0,0,0,1,0,0
2020-06-05,39,34,5,0,15,0,1,6,0,0,0,0,13,0,0,1,0,0,2,0,0
2020-06-06,51,43,8,0,23,0,0,11,0,0,0,0,8,1,0,1,0,0,1,1,0
2020-06-07,57,53,4,0,27,0,1,6,0,0,1,0,19,0,1,0,0,0,0,0,0
2020-06-08,37,32,5,0,21,0,1,4,0,0,0,0,8,0,0,0,0,0,0,0,0
2020-06-09,38,35,3,1,19,0,0,3,0,0,0,0,13,0,0,2,0,0,0,1,0
2020-06-10,50,43,7,2,12,0,0,8,0,0,0,0,21,1,0,0,0,0,0,2,0
2020-06-11,45,40,5,0,21,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0
2020-06-12,56,43,13,1,25,0,1,1,0,0,0,0,19,0,0,0,0,0,0,0,0
2020-06-13,48,43,5,0,29,0,3,1,0,0,0,0,14,0,0,0,0,0,0,0,0
2020-06-14,34,31,3,0,12,0,2,8,0,0,0,0,10,1,0,0,0,0,0,0,0
2020-06-15,37,24,13,0,7,0,0,8,0,0,0,0,10,0,0,2,0,0,0,3,0
2020-06-16,34,21,13,1,12,1,0,2,0,3,0,0,5,0,0,0,0,0,0,2,0
2020-06-17,43,31,12,1,13,0,1,2,0,5,0,0,13,0,0,1,0,0,0,0,1
2020-06-18,59,51,8,1,25,0,1,1,0,7,0,1,16,0,0,3,1,0,0,0,0
2020-06-19,49,32,17,0,18,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,3
2020-06-20,67,36,31,0,14,2,2,5,0,5,0,0,17,0,0,2,1,0,1,0,0
2020-06-21,48,40,8,0,17,0,1,0,1,10,0,1,10,2,0,1,0,0,0,1,0
2020-06-22,17,11,6,0,5,0,1,1,0,0,0,0,6,0,0,2,1,0,1,0,0
2020-06-23,46,16,30,1,6,0,1,1,0,4,0,0,7,0,1,0,0,0,0,0,0
2020-06-24,51,30,21,0,11,2,2,3,0,8,2,0,7,1,0,1,1,0,1,0,0
2020-06-25,28,23,5,1,9,0,0,1,0,4,0,0,9,0,0,1,0,0,0,0,0
2020-06-26,39,26,13,0,17,0,0,2,0,4,0,0,4,1,0,3,0,0,1,0,0
2020-06-27,51,31,20,0,17,0,1,1,0,2,0,0,17,0,1,0,1,0,0,0,0
2020-06-28,62,40,22,0,14,0,0,0,4,6,0,0,17,0,1,1,0,3,0,0,0
2020-06-29,42,30,12,0,7,1,2,1,4,2,0,0,16,0,0,0,1,1,1,1,0
2020-06-30,42,22,20,0,7,1,0,3,3,5,0,1,7,1,0,0,0,0,1,0,0
2020-07-01,51,36,15,0,9,0,1,2,12,4,0,0,16,0,0,1,0,1,0,0,0
2020-07-02,54,44,10,0,13,0,3,0,22,1,0,0,10,0,0,3,0,0,0,0,0
2020-07-03,61,49,12,0,12,0,11,1,6,4,0,0,18,0,0,1,1,0,1,2,0
2020-07-04,63,36,27,1,7,1,1,2,8,3,0,0,19,0,2,0,0,0,1,1,0
2020-07-05,61,43,18,0,16,0,0,0,16,8,0,0,8,1,0,0,1,0,1,0,1
2020-07-06,48,24,24,1,3,1,2,6,7,2,0,0,6,1,0,1,0,2,1,1,0
2020-07-07,44,20,24,1,3,0,1,2,6,2,0,0,13,0,0,0,1,0,0,0,0
2020-07-08,62,30,32,0,10,0,1,1,8,2,0,0,18,0,0,6,2,1,0,2,0
2020-07-09,50,28,22,2,8,0,0,3,15,6,0,0,8,0,0,1,1,1,0,2,0
2020-07-10,45,23,22,1,8,0,0,1,3,7,0,0,14,0,2,0,0,3,0,3,0
2020-07-11,35,20,15,0,8,0,0,1,9,2,0,0,4,0,0,1,2,0,0,0,0
2020-07-12,44,21,23,1,7,0,0,0,5,1,0,0,17,0,0,0,1,0,0,1,0
2020-07-13,62,19,43,0,13,0,1,3,7,0,0,0,11,2,1,4,0,0,0,2,0
2020-07-14,33,14,19,0,7,0,0,0,1,1,0,0,9,0,1,0,2,0,0,0,0
2020-07-15,39,11,28,0,6,0,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0
2020-07-16,61,14,47,1,7,0,2,3,1,1,1,0,21,3,1,0,0,0,0,1,0
2020-07-17,60,21,39,2,9,0,0,0,5,1,0,0,15,0,0,0,0,0,0,2,3
2020-07-18,39,11,28,1,6,1,3,2,0,0,1,0,10,0,0,0,0,1,0,2,1
2020-07-19,34,21,13,1,10,0,0,1,10,1,0,0,4,0,0,0,0,0,0,0,1
2020-07-20,26,4,22,1,3,0,2,2,1,0,0,0,1,0,0,1,1,2,1,2,0
2020-07-21,45,20,25,0,21,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1
2020-07-22,63,29,34,1,16,0,1,5,4,0,0,0,15,0,1,1,0,0,0,1,0
2020-07-23,59,39,20,0,12,2,0,3,9,0,0,0,28,0,0,0,0,0,0,0,0
2020-07-24,41,28,13,1,21,2,2,0,2,0,0,0,8,0,0,0,0,0,1,2,0
2020-07-25,113,27,86,0,11,5,0,0,0,0,1,0,14,0,0,0,0,1,0,0,0
2020-07-26,58,12,46,0,7,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
2020-07-27,25,9,16,1,9,1,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0
2020-07-28,28,5,23,1,6,2,0,0,0,0,0,0,6,0,0,1,0,2,1,0,0
2020-07-29,48,14,34,0,9,1,0,3,1,0,1,0,11,0,0,0,0,0,1,0,0
2020-07-30,18,7,11,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0
2020-07-31,36,14,22,1,8,0,1,0,0,0,0,0,10,2,0,1,0,0,2,0,0
2020-08-01,31,8,23,0,2,1,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0
2020-08-02,30,8,22,0,5,1,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0
2020-08-03,23,3,20,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2020-08-04,34,13,21,0,9,1,0,1,2,0,0,0,11,0,1,0,0,1,1,0,0
2020-08-05,33,13,20,1,6,0,1,1,1,0,0,0,7,1,6,0,0,0,0,4,0
2020-08-06,43,23,20,0,9,3,0,0,0,0,0,0,13,2,1,2,0,2,4,1,0
2020-08-07,20,9,11,1,9,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
2020-08-08,43,30,13,1,17,0,1,2,0,0,0,0,18,0,0,0,0,0,0,0,0
2020-08-09,36,30,6,1,13,0,1,1,2,0,1,0,15,0,1,1,0,0,0,0,0
2020-08-10,28,17,11,0,13,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0
2020-08-11,34,23,11,0,6,9,0,0,0,0,0,0,13,0,0,2,1,0,0,0,0
2020-08-12,54,35,19,0,15,4,0,0,6,1,0,0,19,0,0,1,0,0,0,0,0
2020-08-13,56,47,9,0,26,2,1,0,2,0,1,0,17,0,0,1,2,0,0,1,0
2020-08-14,103,85,18,0,32,5,0,4,2,0,1,0,47,1,0,3,0,0,1,0,0
2020-08-15,166,154,12,0,74,3,0,6,1,1,0,0,72,3,0,2,1,0,0,1,0
2020-08-16,279,267,12,0,146,7,1,9,7,0,3,0,98,0,1,5,0,0,0,2,0
2020-08-17,197,188,9,0,90,7,1,7,7,2,0,0,70,1,3,4,1,0,2,0,0
2020-08-18,246,235,11,1,132,7,6,18,4,0,3,0,52,2,1,5,7,0,3,0,0
2020-08-19,297,283,14,0,151,9,2,8,6,0,0,2,99,6,2,3,1,2,3,1,0
2020-08-20,288,276,12,1,135,15,3,10,1,8,0,1,85,5,1,5,6,3,5,3,0
2020-08-21,324,315,9,2,126,8,4,18,5,7,1,3,103,9,3,13,5,6,6,4,0
2020-08-22,332,315,17,0,129,3,9,21,11,5,3,1,95,16,2,7,4,7,4,9,2
2020-08-23,396,386,10,0,140,2,6,32,17,15,3,0,124,15,3,10,0,14,2,9,0
2020-08-24,266,258,8,0,97,3,0,20,1,10,1,3,85,6,10,8,4,7,6,1,0
2020-08-25,280,264,16,1,135,3,5,14,4,11,0,3,72,8,2,9,4,1,1,2,3
2020-08-26,320,307,13,2,111,4,3,27,7,7,2,0,99,18,0,12,7,13,0,5,2
2020-08-27,441,434,7,1,154,8,13,59,39,3,2,0,102,14,1,15,2,13,4,8,1
2020-08-28,371,359,12,3,146,8,8,27,17,3,1,2,113,3,5,9,2,12,1,4,2
2020-08-29,323,308,15,5,125,6,6,20,16,4,0,0,104,0,6,8,0,9,1,12,1
2020-08-30,299,283,16,2,116,6,30,13,2,6,3,1,80,2,5,8,0,8,3,7,2
2020-08-31,248,238,10,1,94,4,4,14,9,7,5,1,79,3,1,9,1,5,2,1,6
2020-09-01,235,221,14,0,94,3,2,22,4,8,6,0,63,4,1,7,0,4,9,3,1
2020-09-02,267,253,14,2,101,7,13,11,10,14,5,0,84,2,1,7,0,3,4,1,1
2020-09-03,195,188,7,3,69,4,3,16,6,4,8,0,64,4,1,7,0,6,0,0,0
2020-09-04,198,188,10,2,68,4,7,5,11,4,3,0,56,3,4,21,0,1,4,3,0
2020-09-05,168,158,10,2,51,10,5,14,8,2,1,0,50,3,4,4,2,0,1,8,1
2020-09-06,167,152,15,1,63,2,5,12,7,5,1,0,47,5,2,2,1,3,2,6,0
2020-09-07,119,107,12,2,48,9,2,1,9,5,3,0,31,0,0,3,1,0,0,3,0
2020-09-08,136,120,16,5,67,1,2,2,13,4,3,1,31,0,1,0,3,1,3,0,0
2020-09-09,156,144,12,3,49,2,2,1,17,8,4,2,55,0,1,8,1,1,0,1,0
2020-09-10,155,140,15,2,48,1,1,5,5,11,4,0,50,2,3,12,1,2,3,1,2
2020-09-11,176,161,15,4,63,3,1,8,8,11,5,0,47,0,1,14,0,2,2,0,2
2020-09-12,136,118,18,5,50,4,4,8,3,7,1,0,32,3,0,6,1,1,2,3,1
2020-09-13,121,99,22,3,31,3,14,3,3,2,7,0,32,1,0,11,2,0,2,3,0
2020-09-14,109,98,11,5,41,3,4,10,3,1,1,0,30,0,0,8,1,0,1,1,0
2020-09-15,106,90,16,3,32,4,0,9,1,3,0,0,39,1,2,3,1,0,1,2,3
2020-09-16,113,105,8,0,51,4,4,9,2,1,0,0,26,0,2,2,5,0,2,3,0
2020-09-17,153,145,8,5,64,2,2,7,1,1,0,0,54,0,0,10,0,1,6,3,0
2020-09-18,126,109,17,5,46,2,2,6,0,3,0,0,37,0,3,6,8,0,5,4,2
2020-09-19,110,106,4,1,40,2,2,11,0,2,0,0,41,0,1,4,1,0,4,1,0
2020-09-20,82,72,10,5,28,6,2,3,0,2,1,0,26,0,1,1,0,0,5,1,0
2020-09-21,70,55,15,2,23,8,1,2,1,2,0,0,18,0,2,0,0,0,1,2,0
2020-09-22,61,50,11,3,21,5,0,2,0,0,1,1,20,2,2,0,0,0,4,1,0
2020-09-23,110,99,11,0,40,7,3,5,2,0,2,0,30,1,2,5,1,0,6,0,0
2020-09-24,125,109,16,5,39,7,1,10,0,1,0,3,48,2,2,1,1,1,2,1,1
2020-09-25,114,95,19,2,57,3,0,3,2,0,0,1,27,1,3,1,3,0,6,1,0
2020-09-26,61,49,12,4,26,2,1,1,0,1,0,0,14,0,0,0,3,0,3,1,0
2020-09-27,95,73,22,2,34,3,0,9,2,0,0,1,21,0,2,2,2,1,6,1,0
2020-09-28,50,40,10,5,19,1,0,1,0,0,1,0,14,1,1,0,0,0,4,1,0
2020-09-29,38,23,15,1,11,3,0,0,0,0,0,0,10,0,1,2,0,0,2,0,0
2020-09-30,113,94,19,6,51,5,2,4,3,2,1,0,26,0,0,5,3,0,6,0,0
2020-10-01,77,67,10,2,30,6,1,3,0,0,0,0,21,0,1,3,0,1,5,0,0
2020-10-02,63,53,10,1,11,18,0,4,0,0,0,0,19,0,0,1,0,0,4,0,0
2020-10-03,75,52,23,4,26,8,0,7,0,2,0,0,10,0,1,1,1,3,2,0,0
2020-10-04,64,47,17,1,16,5,2,6,1,2,1,0,16,0,2,0,0,0,4,0,0
2020-10-05,73,64,9,1,19,5,1,5,0,1,4,1,27,0,1,2,3,0,1,1,0
2020-10-06,75,66,9,0,15,3,0,4,0,3,1,0,35,0,0,0,9,0,0,0,0
2020-10-07,114,94,20,3,33,2,1,6,0,2,1,1,53,0,0,0,8,0,0,0,0
2020-10-08,69,60,9,2,20,5,0,5,0,7,0,0,24,0,1,0,0,0,1,3,0
2020-10-09,54,38,16,1,22,5,1,0,0,5,0,0,12,0,1,0,0,1,0,1,0
2020-10-10,72,61,11,2,25,3,1,8,0,1,0,0,24,0,0,3,0,2,0,0,0
2020-10-11,58,46,12,2,23,3,1,1,0,2,1,0,21,2,0,1,0,0,0,0,0
2020-10-12,98,69,29,1,31,4,0,3,1,13,0,0,30,1,0,2,2,0,1,1,0
2020-10-13,91,69,22,1,20,1,1,0,2,10,0,0,38,4,1,2,1,0,1,0,0
2020-10-14,84,53,31,4,23,2,0,8,0,4,1,0,31,0,0,1,0,0,0,0,0
2020-10-15,110,95,15,1,25,55,0,11,0,1,0,0,8,1,1,0,1,0,1,0,0
2020-10-16,47,41,6,2,18,0,0,4,0,2,0,0,17,0,0,1,2,0,0,0,0
2020-10-17,73,62,11,2,18,6,1,2,1,0,0,0,32,3,0,2,0,1,0,2,0
2020-10-18,91,71,20,1,20,4,0,1,0,1,0,0,50,2,0,0,0,0,0,0,0
2020-10-19,76,50,26,0,14,15,0,5,2,2,0,0,18,1,1,2,1,0,2,1,0
2020-10-20,58,41,17,3,11,2,0,3,0,1,0,0,28,3,2,2,0,0,2,1,0
2020-10-21,89,57,32,3,17,10,0,6,1,4,1,0,24,2,1,0,0,1,2,0,0
2020-10-22,121,104,17,3,18,5,2,4,0,0,0,0,67,2,0,11,2,0,1,0,0
2020-10-23,155,138,17,2,20,0,5,5,6,0,0,0,103,1,0,4,2,1,0,0,0
2020-10-24,77,66,11,2,22,0,0,2,0,5,0,0,35,0,0,5,0,2,0,0,0
2020-10-25,61,50,11,0,17,1,1,0,0,1,1,0,27,0,0,2,0,0,0,2,0
2020-10-26,119,94,25,0,20,0,0,3,0,1,1,1,67,0,2,1,0,0,3,3,0
2020-10-27,88,72,16,3,24,1,0,2,0,5,0,0,35,6,1,1,0,3,0,5,0
2020-10-28,103,96,7,1,25,0,2,10,0,7,0,0,31,14,0,1,3,0,5,3,0
2020-10-29,125,107,18,1,36,0,3,5,2,0,2,0,58,7,0,1,1,0,1,0,0
